gene_short_name	Day04_BR2	Day04_BR3	Day04_BR4
Migut.D02474	266.65688	260.7947235	295.6585924
Migut.J00165	9.507711742	7.788147737	5.082472277
Migut.D01927	15.17966397	12.7446	15.5468192
Migut.K01193	36.63094198	36.36600921	43.89249025
Migut.A00688	4.942622554	4.362956479	5.019028071
Migut.F00200	9.228462721	7.372418422	9.040458213
Migut.F00200	9.228462721	7.372418422	9.040458213
Migut.O00410	11.34331876	10.06314792	13.82641267
Migut.J00837	115.045587	126.6585057	114.5898635
Migut.F00358	4.958046341	3.286274776	7.403314935
Migut.E00122	9.538060793	9.864536653	12.10070727
Migut.D02550	65.51172602	63.10182193	68.90497517
Migut.N00068	40.54321673	33.36793428	28.0016477
Migut.J01201	8.05540028	8.192016811	6.71132815
Migut.F01369	4.095060925	3.537058522	6.097061335
Migut.F01369	4.095060925	3.537058522	6.097061335
Migut.F01031	8.581393791	9.006948639	9.384277511
Migut.I00653	16.99273634	13.52164657	15.80993842
Migut.N03131	2.561938264	2.967628081	3.345985121
Migut.L01200	18.0335541	17.35530597	18.45876973
Migut.D00018	13.89145558	10.76908877	15.38012701
Migut.F00005	19.45456861	18.06732475	24.23000374
Migut.F00005	19.45456861	18.06732475	24.23000374
Migut.H01801	19.01873804	21.57198391	23.83644382
Migut.H01801	19.01873804	21.57198391	23.83644382
Migut.B01708	24.83686622	21.08582776	27.72332184
Migut.B01708	24.83686622	21.08582776	27.72332184
Migut.D00410	13.68400358	15.70136555	18.55641502
Migut.G00478	2.306363932	1.436605881	1.437893663
Migut.F00067	14.59007513	12.96628897	17.85321232
Migut.B01839	58.88851488	50.59439388	53.36459711
Migut.E00434	75.84980459	78.44604829	84.04399699
Migut.L00204	27.22396503	27.90470536	26.52748649
Migut.L00204	27.22396503	27.90470536	26.52748649
Migut.K00110	17.0093491	17.08650516	17.33355361
Migut.H00417	69.55462798	55.97281683	82.27660506
Migut.H00417	69.55462798	55.97281683	82.27660506
Migut.A00523	30.35744183	30.84407063	40.68086227
Migut.A00523	30.35744183	30.84407063	40.68086227
Migut.D02204	10.04453877	2.679699721	2.928670704
Migut.H00223	2.989298121	3.191995256	2.991069432
Migut.H00389	17.69585376	14.13639581	16.94496686
Migut.L00107	15.67985979	16.89305214	19.56288914
Migut.M01415	39.76474485	37.25280052	56.42705425
Migut.M01415	39.76474485	37.25280052	56.42705425
Migut.G00071	20.36619984	20.61284627	23.47473384
Migut.A00533	7.716713812	5.451694456	5.214375202
Migut.D00442	6.115749041	5.152998494	8.744863229
Migut.J01767	105.4717967	95.14751255	80.09600254
Migut.A00769	124.2115135	98.0703683	124.5460356
Migut.A00769	124.2115135	98.0703683	124.5460356
Migut.M01309	131.1190072	122.3187026	109.1068386
Migut.J00037	2.705487208	2.52782233	2.616854001
Migut.J01796	16.49937274	13.87982297	16.27482605
Migut.G01222	14.58488856	13.22600643	20.01995593
Migut.N01463	222.6914037	266.6288138	192.5723496
Migut.B01010	2.168095468	1.106417469	2.101423688
Migut.B00617	2.837603192	3.770684411	3.40714154
Migut.G01288	60.69380281	59.8535037	46.2684299
Migut.L00557	12.53802844	14.29660012	15.58927386
Migut.N02785	26.22351668	30.43987694	20.23751924
Migut.N00242	46.01752033	41.22484295	48.7706395
Migut.G00280	4.942622554	2.744440366	3.052111665
Migut.A01080	4.128451973	2.604530979	4.829973385
Migut.B00452	11.26332357	12.54337581	11.26999766
Migut.N03135	6.575118685	6.668149566	9.799095376
Migut.N03354	6.594536025	6.021160088	7.180418154
Migut.J00897	27.79552374	24.1860228	28.88413576
Migut.M01289	4.948114357	4.65225646	8.407437225
Migut.B01622	23.24052155	20.84127446	24.21341921
Migut.H01605	53.7396326	68.97132607	39.08997752
Migut.H01605	53.7396326	68.97132607	39.08997752
Migut.K01061	16.89492006	11.76341021	19.3966717
Migut.B01506	14.18751373	14.8398747	15.3208803
Migut.C00832	20.08605766	19.56631708	24.65167114
Migut.J00093	204.792288	221.3268188	193.5825422
Migut.J00093	204.792288	221.3268188	193.5825422
Migut.E00883	206.5440571	249.2132732	227.0224758
Migut.E00883	206.5440571	249.2132732	227.0224758
Migut.M01891	1.888482422	1.919246874	1.750367654
Migut.G00086	225.9083379	224.6909433	232.4789969
Migut.M00983	2.674291862	1.86892804	2.66282346
Migut.M00983	2.674291862	1.86892804	2.66282346
Migut.K00287	6.982652361	5.845605348	9.490855451
Migut.E01821	6.94673906	6.181483978	8.249366796
Migut.E01821	6.94673906	6.181483978	8.249366796
Migut.F01700	47.62355998	48.33824075	46.50354371
Migut.F01700	47.62355998	48.33824075	46.50354371
Migut.F00814	23.69140702	28.46009756	23.87476999
Migut.L01631	28.75976571	21.93341335	31.83269977
Migut.C00382	41.60692721	40.47789977	34.53389297
Migut.F00846	23.65655633	24.48037724	26.77615336
Migut.C00227	7.443077877	5.031975517	6.648245634
Migut.F01177	174.0941009	209.761207	220.2201767
Migut.L01790	10.0230944	12.89325301	9.016329872
Migut.N01585	122.357682	120.4167777	114.053383
Migut.L01419	18.64786476	17.43822025	20.49122957
Migut.N01415	1.196064223	1.0093735	1.575107627
Migut.N02010	7.214456827	7.019721966	7.784906799
Migut.N01271	12.04883945	9.845766322	17.88701439
Migut.N01271	12.04883945	9.845766322	17.88701439
Migut.L01096	5.597775695	5.111065201	7.472762135
Migut.M01231	16.65184219	20.74445762	11.36352545
Migut.M01231	16.65184219	20.74445762	11.36352545
Migut.C01344	410.1422023	558.8014509	529.7491031
Migut.I00013	101.9884599	103.99512	113.3140308
Migut.I00013	101.9884599	103.99512	113.3140308
Migut.I00013	101.9884599	103.99512	113.3140308
Migut.B00577	21.64145368	15.52265082	12.89413787
Migut.H01615	4.142358444	2.760240059	3.759249001
Migut.F01982	10.62098115	8.595778128	11.45082676
Migut.B00458	16.66674492	18.30847964	19.31385387
Migut.K00071	98.0623097	103.9791289	111.1823726
Migut.K00071	98.0623097	103.9791289	111.1823726
Migut.N01306	14.09762919	18.46134871	16.0608276
Migut.H00146	91.45976847	87.96249063	106.2401549
Migut.H00146	91.45976847	87.96249063	106.2401549
Migut.N00781	23.76695359	19.26111856	28.53724407
Migut.B00891	33.12969289	34.22569439	31.17372264
Migut.B00891	33.12969289	34.22569439	31.17372264
Migut.J01452	15.54165053	24.16927443	13.27563329
Migut.L00737	49.94358416	57.17057962	48.53998523
Migut.B01172	20.0574812	17.55851632	22.32581395
Migut.I00071	18.84909685	17.64646009	22.0902276
Migut.F01426	453.4500509	484.864038	364.9833505
Migut.M01599	63.71654085	64.77616567	74.52315652
Migut.N00107	20.59269155	20.37023722	23.57285256
Migut.O00225	52.86784701	41.45834626	46.19608513
Migut.N00488	41.55817683	48.42430667	36.1088536
Migut.M00368	17.78486604	22.15595101	16.71601109
Migut.M00157	20.83128908	16.07787004	24.41908693
Migut.I00203	2.388824503	1.685170347	3.421210992
Migut.L00037	10.08295001	8.616788053	12.1067096
Migut.F00467	57.60812075	56.13922665	56.91713893
Migut.F00467	57.60812075	56.13922665	56.91713893
Migut.F00467	57.60812075	56.13922665	56.91713893
Migut.J01153	19.5950086	16.69234266	15.24175264
Migut.B01884	1.476734575	1.417458211	1.540589697
Migut.D01041	9.434760366	6.908600844	7.912599491
Migut.M01750	50.40535308	43.82919861	64.61801109
Migut.K00265	10.66746885	11.34746032	12.34065568
Migut.N00299	22.35967994	24.80684365	21.37670064
Migut.N00299	22.35967994	24.80684365	21.37670064
Migut.F00586	15.76801757	10.5566628	16.74332179
Migut.N02687	8.199989466	5.856798525	8.226727972
Migut.J00114	176.7406269	248.981654	164.7129409
Migut.O00584	29.93328826	35.04376312	31.50270487
Migut.J01561	41.35470801	40.83005204	33.46264456
Migut.M00441	415.3392262	525.9561115	438.1923631
Migut.F02112	6.85078485	7.155883674	6.675563745
Migut.E00172	419.1912538	439.8640262	428.48818
Migut.E00172	419.1912538	439.8640262	428.48818
Migut.L01921	17.28987194	16.87874929	16.59192514
Migut.M00371	7.242682401	7.253588594	6.752474652
Migut.M00371	7.242682401	7.253588594	6.752474652
Migut.M00371	7.242682401	7.253588594	6.752474652
Migut.G00944	5.86961355	4.923079459	4.605434201
Migut.B01621	71.88635583	71.1192788	78.69361242
Migut.B01621	71.88635583	71.1192788	78.69361242
Migut.F01224	26.07287532	26.79870359	34.41438593
Migut.D00082	15.04364174	14.38002808	16.76976867
Migut.D00082	15.04364174	14.38002808	16.76976867
Migut.D00082	15.04364174	14.38002808	16.76976867
Migut.F00017	24.04042015	21.99981527	22.90197404
Migut.C00088	39.72071216	40.28919161	27.5999114
Migut.J00260	32.56636333	31.36184623	29.53624897
Migut.F00250	6.072831391	6.92695568	7.876283758
Migut.F00250	6.072831391	6.92695568	7.876283758
Migut.E00502	9.782606818	9.204340931	12.39520992
Migut.H00119	10.83674568	11.43607972	11.82890946
Migut.E00836	29.37140247	32.33282727	31.93953312
Migut.F00678	22.44666495	22.13777562	19.56381226
Migut.M00415	86.05963104	84.36239447	90.61205574
Migut.M01653	62.7855858	59.66713596	69.30772256
Migut.N02952	83.37017645	90.53959449	80.5359378
Migut.N02952	83.37017645	90.53959449	80.5359378
Migut.N02952	83.37017645	90.53959449	80.5359378
Migut.F02132	77.28732564	77.21814426	92.16081214
Migut.F02132	77.28732564	77.21814426	92.16081214
Migut.H01891	3.433249809	2.789386055	4.506410061
Migut.H01891	3.433249809	2.789386055	4.506410061
Migut.H01891	3.433249809	2.789386055	4.506410061
Migut.D02556	46.43240845	45.38882143	38.04965875
Migut.E01295	43.81658991	40.62281792	48.59735545
Migut.N00329	17.6716966	17.12275233	14.59177105
Migut.J00698	32.58683784	28.35841601	33.68697388
Migut.C01351	13.23166071	12.60516645	10.36504261
Migut.H01648	43.40052396	46.14836137	49.17254154
Migut.H01648	43.40052396	46.14836137	49.17254154
Migut.H01936	52.98050072	54.59028345	67.31654827
Migut.E01825	12.29572411	10.96964182	12.81886899
Migut.J01280	39.78482322	41.65602816	60.96725819
Migut.M00216	71.20015335	68.70012742	79.48875649
Migut.N00925	13.61198251	13.64672972	16.00679963
Migut.F00048	89.04661471	86.01753057	96.92371565
Migut.K00969	862.156222	758.3427376	804.933969
Migut.K00969	862.156222	758.3427376	804.933969
Migut.K00969	862.156222	758.3427376	804.933969
Migut.K00969	862.156222	758.3427376	804.933969
Migut.K00969	862.156222	758.3427376	804.933969
Migut.K00969	862.156222	758.3427376	804.933969
Migut.L00517	80.15204854	69.39626239	84.60149275
Migut.L00517	80.15204854	69.39626239	84.60149275
Migut.H00747	15.80906977	12.01832919	22.1209015
Migut.H00747	15.80906977	12.01832919	22.1209015
Migut.F00609	41.62980422	45.30995257	51.09401001
Migut.M01968	389.6197536	400.8748986	340.4036148
Migut.M01968	389.6197536	400.8748986	340.4036148
Migut.F00574	16.52036431	14.01681933	18.12225719
Migut.C01317	63.98056856	65.69804379	58.54686222
Migut.C01317	63.98056856	65.69804379	58.54686222
Migut.A00625	3.956600637	2.566733176	3.480952671
Migut.M01386	4.180992884	3.788057198	4.259533431
Migut.N00021	346.8603278	363.9091366	262.1955649
Migut.C01209	216.1777799	253.6362428	232.3645689
Migut.I00884	8.950721936	9.435114961	9.011139698
Migut.A00874	9.911406437	11.25511875	14.05202211
Migut.F02066	10.47657869	10.26011155	10.50702425
Migut.B01205	9.802868065	8.897440481	11.93856086
Migut.F01042	52.99433745	48.57037204	48.54460796
Migut.F01042	52.99433745	48.57037204	48.54460796
Migut.F01042	52.99433745	48.57037204	48.54460796
Migut.F01042	52.99433745	48.57037204	48.54460796
Migut.F01042	52.99433745	48.57037204	48.54460796
Migut.M01285	608.1111044	748.9329529	489.0958633
Migut.M00949	11.94748116	10.91484514	12.73704098
Migut.H00299	9.790627357	8.250860376	10.21552736
Migut.B01877	4.162685784	2.815133431	3.6653341
Migut.A00331	90.12861145	91.81426315	106.3725546
Migut.N00004	9.852482581	11.54184951	13.65636843
Migut.N00004	9.852482581	11.54184951	13.65636843
Migut.M01906	11.81130654	7.649841902	14.85908947
Migut.N02386	22.90025934	25.70765953	26.3167035
Migut.N03267	13.59957946	11.30680101	14.15661557
Migut.K00161	21.28400933	20.91857177	21.81605097
Migut.J01656	4.787587774	3.943312212	5.79601794
Migut.D02530	12.03780766	11.92022038	12.5267383
Migut.D02530	12.03780766	11.92022038	12.5267383
Migut.H00031	19.17896408	13.98327603	21.91411716
Migut.K01150	11.04555456	6.764090255	10.19456321
Migut.E00331	44.58827029	48.3754183	20.23370498
Migut.J00348	26.66591496	23.46317268	26.91648959
Migut.H01336	21.0025885	20.16581818	25.21804033
Migut.A00072	19.16061485	14.465879	21.07651654
Migut.A00072	19.16061485	14.465879	21.07651654
Migut.A00072	19.16061485	14.465879	21.07651654
Migut.A00072	19.16061485	14.465879	21.07651654
Migut.H00938	95.97474639	94.90603179	81.60819066
Migut.C00846	8.500309755	7.123252424	10.72746421
Migut.C00846	8.500309755	7.123252424	10.72746421
Migut.M01057	12.03207046	10.64657649	7.966124907
Migut.N01989	21.70300503	19.83480809	25.34282784
Migut.O00389	6.41880205	5.868907566	9.074139904
Migut.O00389	6.41880205	5.868907566	9.074139904
Migut.N00866	4.92103021	3.772614795	5.660816436
Migut.B00066	7.837131651	8.528422212	9.856460968
Migut.O00800	32.6630775	25.35807395	30.2383545
Migut.H01327	3.859449786	2.383457018	3.287427144
Migut.N01259	29.86566788	32.96584768	38.51232735
Migut.N01259	29.86566788	32.96584768	38.51232735
Migut.N01259	29.86566788	32.96584768	38.51232735
Migut.H02063	60.08853687	57.38052664	43.3736031
Migut.F00683	3.869187933	3.192145475	3.107440076
Migut.F00683	3.869187933	3.192145475	3.107440076
Migut.M01172	23.78931197	22.56978981	30.5230308
Migut.N00634	114.9513321	118.9456134	139.0502952
Migut.D01529	2.948927772	2.393472563	3.004323801
Migut.D01529	2.948927772	2.393472563	3.004323801
Migut.N02231	2.31955188	2.653751925	2.728272587
Migut.J01755	48.46340622	46.98556029	59.30039006
Migut.B00572	41.72003229	49.33414568	51.40965093
Migut.J00904	81.55737958	84.97004916	71.29879396
Migut.M01630	36.79154544	32.09646637	39.90485383
Migut.H01281	92.23680934	90.07706307	115.4212442
Migut.D02489	30.4027882	29.91649498	34.51798502
Migut.F01754	56.04636427	51.84076279	78.38993242
Migut.J00198	3.440265168	2.88894544	3.212816786
Migut.F00388	137.3672004	143.7888971	132.8305742
Migut.F00388	137.3672004	143.7888971	132.8305742
Migut.H01316	54.85266819	52.54428811	53.28657396
Migut.M00517	11.04650837	13.84721112	16.56925103
Migut.B00517	62.19389726	51.73846743	82.51488908
Migut.M00078	4.201229171	5.024436977	4.681261047
Migut.E00542	108.8020652	118.7169295	106.4827342
Migut.J01270	7.198701898	6.176612833	8.185623987
Migut.N03193	32.48571521	36.31728129	37.84736477
Migut.N03193	32.48571521	36.31728129	37.84736477
Migut.L01487	22.36138107	23.2988005	21.72373296
Migut.E00057	34.17972908	35.82399123	30.43924625
Migut.F02072	6.473923623	5.614252111	7.253974066
Migut.M01771	3.111310289	4.234882595	4.220053062
Migut.B00706	20.18191741	16.4621148	21.52090238
Migut.N01600	100.1069434	90.53050941	113.0465147
Migut.N01600	100.1069434	90.53050941	113.0465147
Migut.C00240	5.178504954	5.595164098	4.685517632
Migut.A00632	427.9085992	443.1292838	400.9220602
Migut.L00088	13.17880723	11.79889023	12.07732439
Migut.L00088	13.17880723	11.79889023	12.07732439
Migut.F00175	77.94675207	98.10523054	98.89826346
Migut.F00175	77.94675207	98.10523054	98.89826346
Migut.F00175	77.94675207	98.10523054	98.89826346
Migut.B01614	4.228913139	3.288478342	5.013018669
Migut.C01208	5.120072611	6.770121094	9.599083784
Migut.J01478	19.05875257	23.84144605	16.23723406
Migut.J00207	21.76300851	28.4062873	21.97229167
Migut.L01823	2.650455566	1.624731011	1.313384352
Migut.K00551	605.4847751	656.8818775	565.1830116
Migut.K00551	605.4847751	656.8818775	565.1830116
Migut.E01393	18.20714721	21.93267614	23.00043339
Migut.D00019	4.904132496	4.406815156	5.30925471
Migut.F01875	151.354246	156.0498772	145.7031495
Migut.N02870	4.84824774	3.656217205	5.704528406
Migut.C00917	61.72718111	55.77034947	51.8858983
Migut.A00177	313.7070727	358.3126643	252.8773474
Migut.C00861	11.37750598	11.2300255	14.16025275
Migut.G00147	4.303279459	2.823037802	6.596164143
Migut.G00147	4.303279459	2.823037802	6.596164143
Migut.E01285	27.03508591	24.16225052	31.81819299
Migut.L01953	139.881738	161.7001545	113.9382721
Migut.L01953	139.881738	161.7001545	113.9382721
Migut.D00868	101.7677563	109.5432623	85.01671043
Migut.A00771	16.7585018	15.27534962	19.82707275
Migut.A00771	16.7585018	15.27534962	19.82707275
Migut.D02295	150.7415811	144.3236369	122.2032095
Migut.D02295	150.7415811	144.3236369	122.2032095
Migut.D02295	150.7415811	144.3236369	122.2032095
Migut.D02295	150.7415811	144.3236369	122.2032095
Migut.N03167	151.9672872	120.2692112	218.9055498
Migut.H02316	17.74901313	15.43085514	16.86777518
Migut.N01365	26.99765645	21.32341404	26.36940859
Migut.E00578	12.14451971	11.17190099	14.21075672
Migut.J00171	118.2954271	135.8536307	116.3782645
Migut.J01399	18.65411482	16.21314409	21.45113214
Migut.A00512	504.2009909	621.3909126	458.5135271
Migut.B01242	6.706345091	6.095180344	8.558821895
Migut.A00552	28.49891656	24.73660236	34.5620116
Migut.A00284	20.74776853	22.24338546	24.13357281
Migut.A00284	20.74776853	22.24338546	24.13357281
Migut.D00659	75.02654317	78.33440013	75.42016765
Migut.D00659	75.02654317	78.33440013	75.42016765
Migut.M01682	28.54106499	22.67408334	28.82014862
Migut.M01682	28.54106499	22.67408334	28.82014862
Migut.L00169	45.87602601	47.96527959	43.96647172
Migut.B01701	66.81874839	55.15506242	74.75906357
Migut.D01024	10.65466367	12.82008404	15.32060416
Migut.B00087	50.6444634	50.85324483	56.86573731
Migut.A00060	25.66922664	25.29176569	27.73919192
Migut.N01020	156.2857252	157.0136555	129.9878294
Migut.H00222	16.71873762	22.16979136	15.36620834
Migut.H00222	16.71873762	22.16979136	15.36620834
Migut.D00319	94.54524288	111.2971214	115.675387
Migut.D00319	94.54524288	111.2971214	115.675387
Migut.M01015	9.536583261	8.446251815	11.13757645
Migut.J01314	16.75549046	18.10275087	17.68529148
Migut.C01228	9.361075991	12.47406409	11.74322872
Migut.N01917	19.59624183	16.18039027	17.2366713
Migut.M01832	22.75072407	26.2665217	21.4688897
Migut.B01348	18.42477205	15.6689916	21.68598756
Migut.C00590	6.927372639	6.706560438	8.317772951
Migut.C00590	6.927372639	6.706560438	8.317772951
Migut.C00590	6.927372639	6.706560438	8.317772951
Migut.I00115	1.141466039	0.743820859	1.328399486
Migut.I00115	1.141466039	0.743820859	1.328399486
Migut.I00115	1.141466039	0.743820859	1.328399486
Migut.I00115	1.141466039	0.743820859	1.328399486
Migut.F00604	9.323907995	13.57058004	13.74474864
Migut.N00224	86.94125765	92.40036019	71.71095795
Migut.N01663	3.896283555	3.673217634	4.298988267
Migut.D02240	16.92228436	16.93421352	19.4988487
Migut.J00950	4.239422163	4.853149353	2.270008051
Migut.M01297	3.631671377	2.382877609	3.926081004
Migut.D01059	5.721382938	6.157536083	8.86154234
Migut.B01898	9.733845834	8.672526147	12.03273785
Migut.D00200	12.40942015	9.79269378	13.02267776
Migut.F00292	16.95768865	11.19957543	19.17601206
Migut.J01188	236.9897158	263.6457116	240.3265625
Migut.N01367	22.46421951	21.69163443	25.44698101
Migut.H01908	22.01958999	20.92349103	19.4921397
Migut.B00637	23.2477049	19.54060268	19.68316658
Migut.J00145	20.19682931	19.07282442	23.8049106
Migut.J00145	20.19682931	19.07282442	23.8049106
Migut.E01331	10.7272603	6.505376749	16.62292948
Migut.N01818	19.03409818	12.65886416	23.86623786
Migut.H02195	6.605876998	5.206380378	8.25549446
Migut.C00605	16.84234411	20.08655763	19.41387732
Migut.D02302	6.830728709	5.513979377	7.971776426
Migut.E01822	25.24076228	20.4637665	32.11084236
Migut.E01822	25.24076228	20.4637665	32.11084236
Migut.E01822	25.24076228	20.4637665	32.11084236
Migut.E01822	25.24076228	20.4637665	32.11084236
Migut.C00662	22.21898939	25.9179102	16.5987919
Migut.I00760	48.29609338	48.26002541	56.81983342
Migut.L01001	10.74736524	8.79164618	11.64314014
Migut.J01763	4.232349387	5.039944499	4.110302643
Migut.H01943	19.7466012	21.11091409	27.35764901
Migut.H01943	19.7466012	21.11091409	27.35764901
Migut.B00790	51.17997393	52.36125031	54.76394422
Migut.B00790	51.17997393	52.36125031	54.76394422
Migut.K00569	21.07812071	21.54366384	24.19011467
Migut.E01468	14.38664818	13.92443053	15.94542241
Migut.C01041	3.012067694	4.07171005	2.96255288
Migut.D00546	97.61536588	109.8264624	114.6598528
Migut.H02163	7.063344038	7.970703686	8.975445445
Migut.H02163	7.063344038	7.970703686	8.975445445
Migut.H02163	7.063344038	7.970703686	8.975445445
Migut.H02163	7.063344038	7.970703686	8.975445445
Migut.D01609	13.05335275	13.13754524	14.57106574
Migut.F00330	14.595823	11.41433734	16.38675585
Migut.A00327	37.92198369	35.66743333	49.54454155
Migut.N02674	55.41207904	50.48635229	68.63295795
Migut.B00321	17.72856302	15.16491107	19.61924581
Migut.H02092	46.73829535	33.05789311	68.18219127
Migut.K00177	38.18297463	36.22312053	35.23756163
Migut.K00177	38.18297463	36.22312053	35.23756163
Migut.K00177	38.18297463	36.22312053	35.23756163
Migut.E00480	32.68739939	35.1044504	39.79468073
Migut.C00863	8.20500057	7.725071853	7.218625601
Migut.J00586	14.50784174	14.00697359	16.37454249
Migut.B00016	27.39710659	30.4511332	27.75982909
Migut.J00647	594.1309288	671.7049241	603.8538217
Migut.J00647	594.1309288	671.7049241	603.8538217
Migut.C00386	40.99189497	40.58199097	40.36230354
Migut.C00147	15.81722813	14.71214633	17.35380362
Migut.C00147	15.81722813	14.71214633	17.35380362
Migut.K00334	8.09941886	6.246226297	10.91588571
Migut.K00334	8.09941886	6.246226297	10.91588571
Migut.K00334	8.09941886	6.246226297	10.91588571
Migut.B01404	9.645787142	8.854252575	7.010038848
Migut.H02490	125.1328303	117.3315614	144.9675793
Migut.H02490	125.1328303	117.3315614	144.9675793
Migut.H00648	25.08027902	21.32219053	15.66750655
Migut.N00893	7.887769011	6.829031808	8.815709822
Migut.G00947	77.93899703	79.88424538	71.53441165
Migut.N00867	23.24340408	28.14818572	28.13401233
Migut.D00969	38.27445757	34.51434462	39.56384305
Migut.A00021	21.00925952	21.98357418	20.15007676
Migut.B00260	4.924792822	5.052506458	4.637845658
Migut.B01763	25.68695849	23.38811296	26.79768205
Migut.B01719	91.21500573	99.46050853	97.71078902
Migut.B01719	91.21500573	99.46050853	97.71078902
Migut.H01858	8.623510791	7.555082496	8.809185277
Migut.H00667	61.10553747	64.76534898	70.57954109
Migut.H00667	61.10553747	64.76534898	70.57954109
Migut.F00321	4.609890597	3.639526315	5.056800625
Migut.F00321	4.609890597	3.639526315	5.056800625
Migut.F00321	4.609890597	3.639526315	5.056800625
Migut.L00027	18.20229615	23.1030912	17.58934626
Migut.L00027	18.20229615	23.1030912	17.58934626
Migut.M00899	21.78069781	19.48315726	19.05318233
Migut.M00899	21.78069781	19.48315726	19.05318233
Migut.J00786	279.4910869	317.2106016	218.6670769
Migut.H01836	63.96513988	78.43578087	86.55475644
Migut.N00218	15.74597673	15.83041787	11.94086427
Migut.F01474	7.315644642	6.131435438	8.163118536
Migut.H02313	16.21499077	13.3714855	14.61075391
Migut.B00051	22.13011106	16.72093475	32.86106892
Migut.B00051	22.13011106	16.72093475	32.86106892
Migut.B00259	97.3651319	116.7897278	92.45506963
Migut.D02279	47.78858246	48.78766514	57.82910243
Migut.F02084	94.34380642	115.456087	95.747264
Migut.L00097	21.29732015	16.93763526	21.06259238
Migut.D01860	25.24827949	27.55541882	28.14257445
Migut.J01151	66.02370126	50.4040024	66.46670118
Migut.J01151	66.02370126	50.4040024	66.46670118
Migut.N02519	12.60246918	11.25580734	11.97212559
Migut.A00678	3.040397234	1.584630124	2.719353234
Migut.H01083	120.5264257	78.87197581	87.2809297
Migut.A00136	23.52975845	21.53330133	25.84974095
Migut.N01933	8.096770413	5.966814883	8.010282886
Migut.N01386	411.1912431	444.4729838	485.695326
Migut.N01386	411.1912431	444.4729838	485.695326
Migut.D00658	5.406513313	5.752046246	8.671341908
Migut.B00174	202.4098582	216.0775158	186.8168328
Migut.N00516	6.400780552	7.266570543	6.50787291
Migut.G00706	20.99592771	21.85559583	22.35607555
Migut.H01014	140.6985741	146.1586774	143.7212499
Migut.N00627	16.51438582	20.57321783	19.82900572
Migut.I00901	5.425802696	4.816024233	3.664586988
Migut.D02002	1.608740339	2.483991315	1.577953162
Migut.N02863	31.65776771	30.67775919	32.56896119
Migut.G00105	10.50809642	9.43860565	7.588598342
Migut.J00760	11.08805032	8.945530616	12.37522303
Migut.N01556	98.53976966	103.3846686	107.6415575
Migut.F01671	4.136377982	3.825232011	4.509546195
Migut.L00219	2.300911374	2.171529619	3.348763317
Migut.D01226	16.7276527	17.71065908	19.34290385
Migut.A00550	6.227704418	3.98999407	6.836730129
Migut.H02368	716.9861926	780.1099517	722.3245267
Migut.O00918	21.85723357	24.6764687	17.80857929
Migut.F01205	152.8391404	153.8986393	162.6129092
Migut.N02993	139.8504269	166.9070538	174.5824179
Migut.N02993	139.8504269	166.9070538	174.5824179
Migut.F01430	10.80160966	7.875963409	11.42011229
Migut.F01430	10.80160966	7.875963409	11.42011229
Migut.K00567	72.73813719	86.88546039	52.02184389
Migut.G00110	29.68551112	24.74586066	28.11501469
Migut.D00952	38.46475094	40.14699314	48.9261937
Migut.M01696	10.81733125	12.82558214	15.1699537
Migut.K00471	104.6808126	88.6939737	144.3171166
Migut.H00741	3.058595328	2.929442054	3.317087056
Migut.H00741	3.058595328	2.929442054	3.317087056
Migut.N01865	3.271265096	1.753910238	4.12672237
Migut.B00363	9.297033623	9.011944091	12.19249674
Migut.N00153	12.1253386	12.05222089	12.39066228
Migut.G00759	51.92139775	44.7579156	54.32711988
Migut.M01833	74.56321553	65.73417135	85.9784291
Migut.K01486	19.70472559	16.92222017	19.73318156
Migut.G00518	658.1461783	700.8903263	668.8919644
Migut.G00518	658.1461783	700.8903263	668.8919644
Migut.L01384	36.17852535	27.49102614	42.71896044
Migut.E00672	36.12541599	41.45931125	29.8582654
Migut.H00240	4.939184208	5.060845941	5.790165463
Migut.D01046	30.11776076	27.14992354	28.88296267
Migut.D00057	23.04590834	16.78936284	31.75380902
Migut.D00057	23.04590834	16.78936284	31.75380902
Migut.C00337	11.82485499	12.43589883	14.5200072
Migut.M00877	19.60138027	18.51930892	21.91634522
Migut.L01991	8.677121756	6.862931762	8.91648259
Migut.L01991	8.677121756	6.862931762	8.91648259
Migut.L01991	8.677121756	6.862931762	8.91648259
Migut.L00578	9.608458245	8.275543257	8.973208295
Migut.N03001	12.84477958	16.30363125	19.71508244
Migut.I00015	14.70601689	11.72368628	18.67892339
Migut.H01325	224.1821137	245.748472	202.4947206
Migut.B01822	569.7513853	568.8987656	508.0579979
Migut.F01548	30.01436282	37.14772688	35.52239988
Migut.D01032	77.67111775	83.41610161	88.36295989
Migut.N00571	9.404514858	8.743219798	7.499980195
Migut.B01800	22.48763193	24.59329678	23.7992423
Migut.B01800	22.48763193	24.59329678	23.7992423
Migut.G00181	19.56765329	17.97990735	20.80139227
Migut.G00181	19.56765329	17.97990735	20.80139227
Migut.H02370	20.76713959	24.04927933	16.2138206
Migut.J00641	9.270326255	13.58675959	11.86277802
Migut.J00641	9.270326255	13.58675959	11.86277802
Migut.I00693	5.312179601	3.57074643	2.982701671
Migut.A00620	17.64055422	21.01169943	17.59567484
Migut.C01254	57.83985131	55.10588045	58.8112546
